source_file,source_row,comment_id,post_id,comment_text,title_youtube,source_query,labeled_at,temperature_group
batch_295_1777699288.csv,1041,UgxhMsCtr4K2DJuMTzB4AaABAg,7Rfiggb6_YQ,"<a href=""https://www.youtube.com/watch?v=7Rfiggb6_YQ&amp;t=753"">12:33</a> lovely 😍❤❤❤❤❤❤❤❤❤❤❤❤❤❤",Ariana Grande - don’t wanna break up again (live version),Ariana Grande live performance,,0.0
batch_352_1777699754.csv,141,Ugyjh1KloA7lGyJL51t4AaABAg,hJeNfNtbUeY,Got goosebumps when I heard &quot; Good things don&#39;t last&quot; 😭😭😭😭😭😭😭,"Billie Eilish - WILDFLOWER (Live From The iHeartRadio Music Awards, 2025)",Billie Eilish live performance,,0.0
batch_336_1777699646.csv,50,UgxynWNgszYxz_MgETp4AaABAg,DyDfgMOUjCI,DESPUES DE 7 AÑOS ENCONTRE ESTA CANCIÓN MI INFANCIA SOLO ME FALTA LA DE EL CUARTO BLANCO,Billie Eilish - bad guy,Billie Eilish official music video,,0.0
batch_333_1777699623.csv,6,Ugx_HbZ9zzWy9OPikjF4AaABAg,1w5Yo7O9CJg,&quot;Listen&quot; is definitely a standout of the deluxe. &quot;Beautiful liar&quot; with Shakira of course . And I think flaws and all is going to be a favorite of yours!!,everyday should be B'DAY | Beyonce Reaction,Beyonce reaction,,0.0
batch_31_1777697371.csv,477,Ugxyh-6zXG1DmgkXwlp4AaABAg,fezKpDFKf5U,Ed Sheeran concerts feel incomplete without perfect..!!,Ed Sheeran - Perfect (Live from the Mathematics Tour 2024),tour live performance,,0.0
batch_230_1777698796.csv,1308,UgzKj6tOrYxy5lt7V1l4AaABAg,WFbRZ8XWdRA,Thank you God in the name Jesus christ amen,"Remove All Negative Energy, Singing Bowls Music, Tibetan Healing Sounds, Cleanses The Aura #shorts",negative music review,,0.0
batch_175_1777698420.csv,468,Ugzt_a6QbHKUNTICPWl4AaABAg,4TQ5fXldjEw,"bruh, you really love that Faust shirt lol...idk how many vids ive seen you wearing it in.",Bad Movie Review: The Aftermath,bad movie review,,0.0
batch_152_1777698259.csv,1353,UgwULuwIDTjRAZ5JthF4AaABAg,wSuhIpqnb8Q,The only part I disagree with is about the live action show on Netflix. I watched a few episodes and was pleasantly surprised at how well they did with it and I went into watching it with the expectation of it being garbage. <br><br>I feel like they gave the fans of the show much more of what we wanted from the movie.,The WORST movie EVER made (The Last Airbender),worst movie ever,,0.0
batch_156_1777698287.csv,793,UgwS5cxZWpSalpkm_bJ4AaABAg,Y1YhySIJWc4,Charlie is literally making want to actually watch this movie,This is Actually the Worst Movie I've Ever Seen,worst movie ever,,0.0
batch_170_1777698387.csv,324,Ugzfy_WzrXL0A_bf8Px4AaABAg,xu-ZpNDJF_s,"I dont know what you are talking about, just last night me and the boys did a 30 person coke deal in Walmart parking lot. Textbook.",Steven Seagal's Code Of Honor Is An Incoherent Mess - Worst Movie Ever,bad movie review,,0.0
batch_42_1777697461.csv,469,UgyOzJpCjFG13xySRKZ4AaABAg,124BHimejVg,I too am a vet. I too remember the 80s music. I was born in 1970. Served in the U.S Army 7th I.D you and I..we got this❤,@philcollins - In The Air Tonight (ROCK Cover by STATE of MINE),cover version song,,0.0
batch_353_1777699760.csv,790,UgzxVcrUY3z_oOf01TN4AaABAg,WnSrPwTi_7A,@billieeilish I love you! I love your family!,Billie Eilish - SKINNY (Live Performance from Amazon Music’s Songline),Billie Eilish live performance,,0.0
batch_297_1777699325.csv,69,UgweiLL7NuV_EzHVwLV4AaABAg,zGuOM1vAyMU,"YOU SHOULD REACT TO LITTLE MIX- LM5 Album.I’m not sure if you know who they are a biggest girl group, they are British! This album is  as a pop and R&amp;B record, while incorporating elements of pop,trap-pop, hip-hop, 90s, and reggaeton sounds. It featuresNicki Minaj! I feel like you would enjoy little mix! love your reactions!! :)",dangerous woman by ariana grande changed my life...,Ariana Grande reaction,,0.0
batch_222_1777698732.csv,1043,UgyK6Rf2d8DgIgb6B5h4AaABAg,sFEF97NTC0Y,Wow this a song that explains my life and all those that gone through it. Here some words of wisdom always strive and prosper,Problematic - Issues (Official Music Video),problematic song,,0.0
batch_172_1777698399.csv,843,Ugy2TDWSyEnQQcI7cGp4AaABAg,T8fAquggNl8,"&quot;Why can&#39;t I make friends with a 14-year old and then celebrate her 18th birthday by proposing to her? That&#39;s not weird at all! It&#39;s a perfectly normal, traditional courting practice.&quot;<br>- people who call every LGBT+ person a groomer",The Worst Christmas Movie I've Ever Seen,bad movie review,,0.0
batch_342_1777699684.csv,516,UgxPge4n8uqfvXQWCzh4AaABAg,BboMpayJomw,Billie and Finneas: “Wanna make a Bond song?” “Sure”<br><br>Me and my sister: “Hey that’s my pencil!” “No it’s not!” “Gimme it!” “I’ll poke your eye with it!”,Billie Eilish - No Time To Die,Billie Eilish official music video,,0.0
batch_86_1777697769.csv,64,UgylOTl3JOofgKwwwYh4AaABAg,XgcqAaxTyHo,So disappointed this isn&#39;t an adaption of the game! :(,PITFALL | Official Trailer 2026 | Horror Movie,official movie trailer,,0.0
batch_342_1777699684.csv,292,UgxITzP8BBaEueEePj54AaABAg,HUHC9tYz8ik,Damn the monster I see when I get sleep paralysis is pretty cute,Billie Eilish - bury a friend,Billie Eilish official music video,,0.0
batch_61_1777697593.csv,222,UgzglqXEhxIJ3MzZWlF4AaABAg,RVRRW-QzqxM,Wow that&#39;s a REAL BALLAD!!!🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Keyshia Cole - Love (Live: In Session),live session performance,,0.0
batch_221_1777698724.csv,546,UgzVXuuPugESepkSjTF4AaABAg,-L7IE6IR4YU,Done❤,Problematic - Bottom Of The Bottle (Official Music Video),problematic song,,0.0
batch_268_1777699100.csv,638,UgzdlBok5cWV8VY8f7Z4AaABAg,1ekZEVeXwek,I’ll never get over this song. This was peak Ari for me. Even tho she continues to be bigger,Ariana Grande - Into You (Official Video),Ariana Grande official music video,,0.0
batch_294_1777699281.csv,359,UgyyhDvx9k9NpA2uTFx4AaABAg,Q_dyo_zrxOY,KESINI GARA GARA ZIVAA MAGNOLYAA,Ariana Grande - Only 1 at BBC,Ariana Grande live performance,,0.0
batch_86_1777697769.csv,469,Ugyb_3FQjb03HFrIrY94AaABAg,LgFa4gH9mWk,Also that big fat feller is that the Duke from RE8 so then the main fella must be Ethan Winters 🤣,Resident Evil | Official Trailer (2026),official movie trailer,,0.0
batch_358_1777699795.csv,634,Ugzl5JdZXtsOrtwlPJR4AaABAg,77UFV6FaDPo,"It&#39;s amazing to see Billie grow as an artist. The whole arrangement is beautiful too, what a great performance","Billie Eilish, FINNEAS - No Time To Die (Live From The Oscars 2022)",Billie Eilish live performance,,0.0
batch_168_1777698374.csv,573,UgyUj4SuGJvSC-HATx94AaABAg,UgOKychqL80,The one in the recording was obviously selfie man’s brother recordio,SELFIE MAN - A Horror Movie So Bad It Hurts,bad movie review,,0.0
batch_39_1777697438.csv,888,Ugx76uQB2zqyTAOrdGZ4AaABAg,n4W082xS4Rg,I love your voice bro,“Sweater Weather” The Neighborhood chest voice,cover version song,,0.0
batch_175_1777698420.csv,1165,UgydYURFN7YxtkgZZvl4AaABAg,ykgTrodYaJc,"I don&#39;t know why, but &quot;Sheila the bat doctor&quot; just made me giggle uncontrollably for a few minutes straight 😂",Trying to find the worst horror movie,bad movie review,,0.0
batch_153_1777698265.csv,1084,UgyHLAlAPLoLr3HtVy94AaABAg,0QTwTJy8QU8,How much money did that adult toy ad give if you if there is no ad in this video,Trying to Find the Worst Movie Ever Made,worst movie ever,,0.0
batch_291_1777699258.csv,718,UgwU55XWm5oQ-81KLTt4AaABAg,M_RX16B0r5M,"To me, this was one of the best looks she has ever worn.",Ariana Grande's Mic Was On During Her Met Gala 2024 Performance,Ariana Grande live performance,,0.0
batch_163_1777698336.csv,1108,Ugz9_9bbwxh6wt0gdeR4AaABAg,ykgTrodYaJc,"<a href=""https://www.youtube.com/watch?v=ykgTrodYaJc&amp;t=700"">11:40</a> what in the pug face????",Trying to find the worst horror movie,worst movie ever,,0.0
batch_277_1777699165.csv,667,Ugznzpb980xaFHtOkXt4AaABAg,bJuWlMFToNo,Nobody:<br>Ariana in 2013: NeW SiNgLe “Problem” iN ItUnes,Ariana Grande - Baby I (Official Video),Ariana Grande official music video,,0.0
batch_303_1777699383.csv,599,UgySbV_1bzhjjTC16Sh4AaABAg,RQ9BWndKEgs,2026 Anyone?,Beyoncé - Deja Vu (MTV Video Version) ft. JAY-Z,Beyonce official music video,,0.0
batch_90_1777697796.csv,772,UgwzN5TIIe_oHOJBFod4AaABAg,yeetI2DfbaE,I thought this was a movie about Jeffrey Epstein💀,Ladies First | Official Trailer | Netflix,official movie trailer,,0.0
batch_57_1777697564.csv,1028,Ugx_fLE3axBjHpzDQ9V4AaABAg,FngDSOuCNAA,Am 40 have been playing this masterpiece for 9 years! Still blows me away ❤,Michael Kiwanuka - Cold Little Heart (Live Session),live session performance,,0.0
batch_60_1777697586.csv,1059,UgwAX7GMhSDG3iAAyvp4AaABAg,lneQpcssBcA,reminds me of my Navy days in San Diego. I recall going to a restaurant and they had folks like this playing live. Just set the mood to a new location for me.. and Never looked back,L'indécis - Full Performance (Chillhop Live Session),live session performance,,0.0
batch_158_1777698301.csv,698,UgxHdUqew1FIHVOhYGN4AaABAg,lDkGLFGbTsE,"I would like to point out that this isn’t even an original idea from Netflix, Marmaduke was live action movie YEARS ago<br><br><br>P.S. Love the “Greg” couch Danny✨",Is Netflix Just Making Bad Movies On Purpose,worst movie ever,,0.0
batch_27_1777697345.csv,657,UgxIgePufiT-WnCmIe54AaABAg,4foZkDy9ef0,RIAHNNA FOREVER FAMÍLIA ❤,Rihanna | DVD The ANTI World Tour Live (HD) | (Made In America Audio Version),tour live performance,,0.0
batch_81_1777697731.csv,1293,Ugy7SI-KmEXMPnYUkEd4AaABAg,JvWhqFh20Qs,I was in third grade first time I heard this around 1970 in my back yard with may dad and all his biker buddies sitting around a fire. I remember thinking it was not something I should be listening too lol,"The Best Reactions to Black Sabbath ""War Pigs"" Compilation",reaction to music video,,0.0
batch_207_1777698636.csv,164,UgzD3H8PdGiL-_SDuod4AaABAg,YzIl50S920A,"Ok, I got an issue with 2022, 2020, and 2018. Never let bro cook again.",WORST song every year #worst #song #rap #review #hiphop,worst song ever,,0.0
batch_57_1777697564.csv,241,UgzIqJoa1RCaP32WlFZ4AaABAg,UdM9hLGZ1-M,Her talent is immeasurable. Mind blowing. She is so legit it’s not even funny. My gawd.,Miley Cyrus - Jaded (Backyard Sessions),live session performance,,0.0
batch_210_1777698658.csv,812,Ugyp7yodn5jB8wSjyKp4AaABAg,cwY7yMAOuEc,"<a href=""https://www.youtube.com/watch?v=cwY7yMAOuEc&amp;t=40"">0:40</a> “If you haven’t heard this song, you’re in for a treat”<br><br>More like I’m in for poison? Huh BodyGuard? Is that what you were giving us? I don’t wanna die yet",Worst Songs Ever Made from A-Z,worst song ever,,0.0
batch_152_1777698259.csv,44,Ugy0ZcP5ylOAYTToJg94AaABAg,EHyZ5uo50a0,Movies bahut acchi hai the kerla story abhitak chalsakti hai to Adhipurush Q nahi,Adipurush Flop Box Office Collection 🤯🔥| Prabhas Kriti Sanon Adipurush |#shorts,box office flop movie,,0.0
batch_290_1777699252.csv,921,Ugy2jw-s1yCF11uL7Oh4AaABAg,e7wYDk8QbGA,Ariana you are the best I love you♥️<br>Saludos desde México♥️🇲🇽,Ariana Grande - Breathin (Live on Ellen / 2018),Ariana Grande live performance,,0.0
batch_54_1777697541.csv,1147,Ugzs_kzfbGw3H6oEaY94AaABAg,pfU0QORkRpY,"estamos acá tomando unos mates, son las <a href=""https://www.youtube.com/watch?v=pfU0QORkRpY&amp;t=822"">13:42</a> y dormimos una banda.. el día es esplendoroso gracias a tus vibras masivas FKJ te quiero!!",FKJ  |  Ylang Ylang EP (Live Session),live session performance,,0.0
batch_267_1777699093.csv,640,UgyzhDTf0T_iQn50oLN4AaABAg,5WL672bjJgM,Who’s in 2025?,Ariana Grande - Let Me Love You ft. Lil Wayne (Official Video),Ariana Grande official music video,,0.0
batch_171_1777698393.csv,319,UgzfwaE9B3p0vIsMMhZ4AaABAg,BoB_nS19eVo,&quot;...on the opposite side of the color wheel...&quot; - yup.,THE WORST MOVIE OF 2021???,bad movie review,,0.0
batch_271_1777699121.csv,1059,UgwVzrm_8qibTTgV-xp4AaABAg,B6_iQvaIjXw,I feel stupid for not realizing the title equals 69 lmao,Ariana Grande - 34+35 (official video),Ariana Grande official music video,,0.0
batch_352_1777699754.csv,674,UgwiEZnBQtOnWnZfVpJ4AaABAg,aZqCFE_9U9o,I love you Billie ❤❤❤😢😢,"Billie Eilish - THE GREATEST (Live from The Late Show with Stephen Colbert, 2024)",Billie Eilish live performance,,0.0
batch_204_1777698616.csv,1259,UgxIUPqRasbmCIedeJh4AaABAg,oe4LA3nzevw,So true. I remember being at a cafe on new years eve 2019 and they had this song playing on repeat... awful... and then things got worse after that day,Worst song of the decade 💔,worst song ever,,0.0
batch_335_1777699639.csv,409,Ugyh8mHDZz7Ijt4A4zd4AaABAg,V1Pl8CzNzCw,"Thought I found a way<br>Thought I found a way out (found)<br>But you never go away (never go away)<br>So I guess I gotta stay now<br>Oh, I hope someday I&#39;ll make it out of here<br>Even if it takes all night or a hundred years<br>Need a place to hide, but I can&#39;t find one near<br>Wanna feel alive, outside I can&#39;t fight my fear<br>Isn&#39;t it lovely, all alone?<br>Heart made of glass, my mind of stone<br>Tear me to pieces, skin to bone<br>Hello, welcome home<br>Walkin&#39; out of time<br>Lookin&#39; for a better place (lookin&#39; for a better place)<br>Something&#39;s on my mind (mind)<br>Always in my head space<br>But I know someday I&#39;ll make it out of here<br>Even if it takes all night or a hundred years<br>Need a place to hide, but I can&#39;t find one near<br>Wanna feel alive, outside I can&#39;t fight my fear<br>Isn&#39;t it lovely, all alone?<br>Heart made of glass, my mind of stone<br>Tear me to pieces, skin to bone<br>Hello, welcome home<br>Whoa, yeah<br>Yeah, ah<br>Whoa, whoa<br>Hello, welcome home","Billie Eilish, Khalid - lovely",Billie Eilish official music video,,0.0
batch_287_1777699232.csv,789,UgxKVvstCwpdLOfN8E54AaABAg,qYaDNaLHNQY,No one gonna talk about how she patted Niki’s butt lol,Ariana Grande & Nicki Minaj - Medley (Live on NBA All Star Game Half Time Show) HD,Ariana Grande live performance,,0.0
batch_329_1777699577.csv,564,Ugw0TR9fp9kAlZ_FfZR4AaABAg,5zkoTHvo0-E,I love how open yall are to it. I think it’s harder for non Americans to get everything right away. But the history of country and segregation in this country rlly does add context to this album…,COWBOY CARTER - Beyoncé ★ Swifties React,Beyonce reaction,,0.0
batch_343_1777699691.csv,623,UgwQennbE8So1RXj5GZ4AaABAg,coLerbRvgsQ,Aw cute angry anime Billie.<br><br><br><br><br>After vid: im going to have nightmares,Billie Eilish - you should see me in a crown (Official Video By Takashi Murakami),Billie Eilish official music video,,0.0
batch_153_1777698265.csv,205,UgwI-xRNxax_FpMCNKJ4AaABAg,A4UxYQFYcGQ,Maybe this is Ice Cube&#39;s wedding gift to Jeff Bezos.,The Worst Movie Ever Made...,worst movie ever,,0.0
batch_274_1777699143.csv,104,UgyE3RyUwmzhS5-fabl4AaABAg,iS1g8G_njx8,missing this era 💔,Ariana Grande - Problem ft. Iggy Azalea,Ariana Grande official music video,,0.0
batch_287_1777699232.csv,358,UgxboY16_tvFCq72Let4AaABAg,LHtgIWSUPew,Don&#39;t you love the way she moves her jaw? Aha I&#39;m in love with her,Ariana Grande - God is a Woman (Ariana Grande At The BBC),Ariana Grande live performance,,0.0
batch_167_1777698368.csv,887,Ugwf9Qf-lphFXb8-li94AaABAg,k6eGqNTjM3k,"<a href=""https://www.youtube.com/watch?v=k6eGqNTjM3k&amp;t=5092"">1:24:52</a>  Yayo is cocaine, not heroine you fools 😂",We watched every Neil Breen movie in one horrific day | So Bad It's Good #200 - Neil Breenathon,bad movie review,,0.0
batch_365_1777699842.csv,739,UgxYFOzTf5hNoZJjsYB4AaABAg,rATtPCVsDtk,Wonderful voice.Nice brother.,Billie Eilish - THE GREATEST (Live from Apple Music's Artist of the Year 2024),Billie Eilish live performance,,0.0
batch_218_1777698711.csv,100,UgzlFZZ8YlibXmVg8AN4AaABAg,s1n4pNW5ohQ,&quot;La Bamba&quot; was b/w &quot;Oh Donna&quot; and it caught on after that.,15 FLOP SONGS from the 50s That Turned Into HITS,music flop,,0.0
batch_97_1777697840.csv,468,UgzvJiv5udy5wv6xUAV4AaABAg,C-PQbCXJhZU,1.54 direct review,Jabardasth Mahidhar Review On Kara Movie | Dhanush | Kara Review | Kara Public Talk,movie review,,0.0
batch_332_1777699609.csv,756,UgxZl4CgjQXFhT2ASyh4AaABAg,IMMJytkOuw0,oh maya is jumping around her room rn.,baby's first... BEYONCÉ | Dangerously in Love Reaction,Beyonce reaction,,0.0
batch_234_1777698833.csv,121,UgyHviKv_2uIWN7z5dV4AaABAg,rYEDA3JcQqw,Alguien 2021 marzo?,Adele - Rolling in the Deep (Official Music Video),Adele official music video,,0.0
batch_227_1777698758.csv,887,UgwoAkRX513vMhGExoR4AaABAg,wkI2Su2YeAA,This girl was actually on American Idol😂,When The Music Is So Bad It Sounds Like AI...,negative music review,,0.0
batch_332_1777699609.csv,660,UgwmbNwkHf1zudlIfuZ4AaABAg,OBjXiurLeaA,we need more beyonce&#39;s albuns reactions,experiencing BEYONCÉ self-titled *Album Reaction & Review*,Beyonce reaction,,0.0
batch_221_1777698724.csv,378,UgzfM2sZH4xyQ-0Oymt4AaABAg,G35mUnGN1E8,Your really talented,Problematic - I'm Not Okay,problematic song,,0.0
batch_26_1777697338.csv,616,Ugh6U7C8tMpcPXgCoAEC,Oovd1wTzAOc,2078 and I&#39;m still here watching.,Avril Lavigne - When You're Gone (The Best Damn Tour - Live In Toronto),tour live performance,,0.0
batch_165_1777698351.csv,526,UgwcNm0tmoDNmbgTPbF4AaABAg,_xVAHmP5N48,I like how the entire group just accepts this mesh-shirt-wearing maniac as a US Marshal completely on his own say-so without demanding <i>any</i> sort of identification.,Another one of the WORST MOVIES ever made! - Cry Wilderness (1987),worst movie ever,,0.0
batch_233_1777698825.csv,782,UgwYw4Fi6XNIE1WB5rx4AaABAg,huH_jyAKcEQ,"Just maybe, ..Somewhere I heard that maybe a famous drummer was in company with Mr. Cage.",Why Vince Neil Is Not Someone You Ever Want To Meet #shorts #MotleyCrue,negative music review,,0.0
batch_223_1777698735.csv,143,UgyGbXGOWSjtL1srmAd4AaABAg,22Vcsef-Vow,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,Problematic - If I Don't Stay Sober (Official Music Video),problematic song,,0.0
batch_97_1777697840.csv,218,Ugxx5A02ovBfwKCtov94AaABAg,EWSlKUz0LQ8,എഴുത്തില് നല്ല strong കഥ build ചെയ്യാതെ technically എത്ര quality ഒണ്ടെന്ന് പറഞ്ഞിട്ട് എന്ത് കാര്യം 🙂,Patriot Review | Mammootty | Mohanlal | Mahesh Narayanan | Sushin Syam | Anto Joseph,movie review,,0.0
batch_280_1777699185.csv,201,Ugy1Vhokb3NZwD9RS9N4AaABAg,VronettmNRI,"Anyone? 2025? Arianator? <a href=""https://www.youtube.com/watch?v=VronettmNRI&amp;t=247"">4:07</a>",Ariana Grande - Positions Album (Official Live Performances) | Vevo,Ariana Grande live performance,,0.0
batch_175_1777698420.csv,896,Ugxz_6GezIZxn947DBF4AaABAg,xEuBkeolQs0,You look like Harvey from stardew valley today,This 90's Christmas Movie is Hilariously Bad,bad movie review,,0.0
batch_167_1777698368.csv,1188,UgxqU83Emgh6EytgCQJ4AaABAg,k6eGqNTjM3k,breen was in the desert reading a survival magazine that pictures breen on the cover of the magazine! brilliant! of course you would study the article written about yourself while plotting &#39;international plots&#39;.,We watched every Neil Breen movie in one horrific day | So Bad It's Good #200 - Neil Breenathon,bad movie review,,0.0
batch_356_1777699781.csv,850,UgyTJl-3GqMJb0SvJK94AaABAg,vbPgBL7h76A,I wish I could be there❤,Billie Eilish - idontwannabeyouanymore x lovely [Medley] (Live from Electric Ballroom),Billie Eilish live performance,,0.0
batch_36_1777697413.csv,527,UgyEaWYg6Gn5zzVdTaN4AaABAg,nONfEZNWA90,hope ari will have world tour in 2023😭😭😭😭😭😭🙏🙏🙏🙏🙏,Ariana Grande - The Sweetener World Tour Fanmade Movie : presented by concerts by you,tour live performance,,0.0
batch_222_1777698732.csv,70,Ugzw3111QtbP-VRmuGx4AaABAg,fsYw9d6us30,I&#39;m Fine &quot; wished that was on my mind but that&#39;s More Then Can say depressed Pain and words came am I lost or was I Lose n my mind can remember the times it Took to reach another day to Just b alive through out my life Years past so much Now I ✍️ and kept the Hope and faith alive Brother,Problematic - I'm Fine (Official Music Video),problematic song,,0.0
batch_99_1777697854.csv,994,UgyN6lYk1349IURJX1B4AaABAg,kWXydP_vTzY,Faces of Death wasn&#39;t allowed at Blockbuster...however it WAS at Hollywood Video. ALL OF THEM. I worked at Blockbuster for years and rented all of them from Hollywood Video. I will say that they are fairly brutal but such a fun rabbit hole to jump down. I am excited to see this.,Faces of Death (2026) - Movie Review,movie review,,0.0
batch_278_1777699171.csv,871,Ugz6sYGp6QpJLgIT8o14AaABAg,MaTuU5YUH4k,😮,"Ariana Grande - dandelion (Official Music Video) (from the ""brighter days ahead"" short film)",Ariana Grande official music video,,0.0
batch_290_1777699252.csv,66,Ugy7eZh5YR5rI5d_7bx4AaABAg,dIs0MFJ9TRQ,Her voice is so cute and such a bob makes me bob and smile haha,"Ariana Grande Sings ""The Way"" Live On The #LIFTOFF w/ J Cruz & Justin Credible",Ariana Grande live performance,,0.0
batch_214_1777698685.csv,909,UgyDBdBb3-IoeP6--3F4AaABAg,VxBo8BPQbec,👁👄👁,Jiafei - Flop Espresso (Audio),music flop,,0.0
batch_84_1777697754.csv,106,UgzILXAEHSmpohBk1C94AaABAg,SJPu1spHqfk,"Imagine someone answering the phone to say ,7 minute is all i can spare",RESIDENT EVIL – Official Teaser Trailer (4K),official movie trailer,,0.0
batch_161_1777698323.csv,194,UgyZKCRC--hHyytRIZ54AaABAg,fdRC3HU4ZFY,&quot;M. Night shatupon&quot; was brilliant,Honest Trailers | The Worst Movies Ever,worst movie ever,,0.0
batch_354_1777699768.csv,942,UgyZai4AtiUZR7aIyZt4AaABAg,aVAKT9UxJMI,"Her vocal technique is actually pretty hard, she&#39;s such a talented girl",Billie Eilish - everything i wanted (Live From The 63rd GRAMMYs®/2021),Billie Eilish live performance,,0.0
batch_294_1777699281.csv,653,Ugx2qrQ24Q7aQrETzE94AaABAg,SLp7G8dYRlQ,Her voice is just mesmerizing,Ariana Grande - 'Bang Bang' (Live At Capitals Summertime Ball 2016),Ariana Grande live performance,,0.0
batch_93_1777697812.csv,518,UgzW-lmJAnCnUYuUKgl4AaABAg,al8eztwE_pQ,The Beetlejuice is not in this movie. I’m not watching.,Scary Movie | Official Trailer (2026),official movie trailer,,0.0
batch_233_1777698825.csv,220,UgzYSPWI8v32KXnmIO14AaABAg,RUFp8jj4uHM,It is not about the instrument but the player 👌🏾🤟🏾,"$150 Vs $1,900 Banjo! Can You Hear the Difference?",negative music review,,0.0
batch_41_1777697454.csv,129,Ugyvc-TpFFp3EN52Bat4AaABAg,r7YXEMJPWLk,Greetings from INDONESIA 🇮🇩 <br><br>LOVE IT ❤,Stuck On You - Lionel Richie (Boyce Avenue acoustic cover) on Spotify & Apple,cover version song,,0.0
batch_328_1777699567.csv,132,UgxbOXoalEorRXgjgi54AaABAg,i41qWJ6QjPI,14 March who is here?,Beyoncé - I Was Here (United Nations World Humanitarian Day Performance Video),Beyonce live performance,,0.0
batch_329_1777699577.csv,531,UgzJr1clXuq_AcBw-Vh4AaABAg,5zkoTHvo0-E,"You should do Chappell Roan, shes opening for olivia and her album is insane",COWBOY CARTER - Beyoncé ★ Swifties React,Beyonce reaction,,0.0
batch_356_1777699781.csv,541,UgyLx90J6AmOpgiOCId4AaABAg,MgdG91aCsPU,"Verse 1]<br>I had a dream<br>I got everything I wanted<br>Not what you&#39;d think<br>And if I&#39;m bein&#39; honest<br>It might&#39;ve been a nightmare<br>To anyone who might care<br>Thought I could fly (Fly)<br>So I stepped off the Golden, mm<br>Nobody cried (Cried, cried, cried, cried)<br>Nobody even noticed<br>I saw them standing right there<br>Kinda thought they might care (Might care, might care)<br><br>[Pre-Chorus]<br>I had a dream<br>I got everything I wanted<br>But when I wake up, I see<br>You with me<br><br>[Chorus]<br>And you say, &quot;As long as I&#39;m here, no one can hurt you<br>Don&#39;t wanna lie here, but you can learn to<br>If I could change the way that you see yourself<br>You wouldn&#39;t wonder why you hear &#39;they don&#39;t deserve you&#39;&quot;<br><br>[Verse 2]<br>I tried to scream<br>But my head was underwater<br>They called me weak<br>Like I&#39;m not just somebody&#39;s daughter<br>Coulda been a nightmare<br>But it felt like they were right there<br>And it feels like yesterday was a year ago<br>But I don&#39;t wanna let anybody know<br>&#39;Cause everybody wants something from me now<br>And I don&#39;t wanna let &#39;em down<br><br>[Pre-Chorus]<br>I had a dream<br>I got everything I wanted<br>But when I wake up, I see<br>You with me<br><br>[Chorus]<br>And you say, &quot;As long as I&#39;m here, no one can hurt you<br>Don&#39;t wanna lie here, but you can learn to<br>If I could change the way that you see yourself<br>You wouldn&#39;t wonder why you hear &#39;they don&#39;t deserve you&#39;&quot;<br><br>[Outro]<br>If I knew it all then, would I do it again?<br>Would I do it again?<br>If they knew what they said would go straight to my head<br>What would they say instead?<br>If I knew it all then, would I do it again?<br>Would I do it again?<br>If they knew what they said would go straight to my head<br>What would they say instead?",Billie Eilish - everything i wanted (LIVE FROM MEXICO CITY),Billie Eilish live performance,,0.0
batch_29_1777697359.csv,1136,UgzjdefNJ0o_3pZ1XuR4AaABAg,P5JLMp08GC0,my girl said we gotta blast this before 1989 taylors version comes out in 1 hour and 10 minutes lol,[FULL • 4K] Taylor Swift • The 1989 World Tour Live (Remastered) • EAS Channel,tour live performance,,0.0
batch_294_1777699281.csv,1159,UgzyWcjBcAV8MlyIpJl4AaABAg,fGeH483gNOg,"best voice of my generation, period.",Ariana Grande: Imagine,Ariana Grande live performance,,0.0
batch_156_1777698287.csv,1150,Ugy6bm4ZxU-EXrCr4-J4AaABAg,k27mr6p-yhY,You learn more about moviemaking by watching a bad movie than by watching a good one.,Why people keep watching the worst movie ever made,worst movie ever,,0.0
batch_231_1777698803.csv,1051,UgyNxr1rXGkFbY70SVR4AaABAg,FkH11t7WFNs,can we talk about isaac mentioned!!!!,This Was a Bad Year for Pop Music,negative music review,,0.0
batch_239_1777698868.csv,240,UgxcZ7egToWiqkfoWwp4AaABAg,DeumyOzKqgI,Pure poetry...,Adele - Skyfall (Official Lyric Video),Adele official music video,,0.0
batch_32_1777697380.csv,407,Ugy3V2hAU81Lk_0OU614AaABAg,ejA-BuhomgI,UZIIIIIIII,"Lil Uzi Vert - ""XO Tour LIif3"" Live at GOV BALL 2018",tour live performance,,0.0
batch_221_1777698724.csv,58,UgwQQklyCZ9TpEUTIk94AaABAg,G35mUnGN1E8,I&#39;ve been on my own since I was two days two old.. I did 5 years in a federal syick prison. Then 39 years in a federal prison. And have never had family.😢 I miss my dad😢.,Problematic - I'm Not Okay,problematic song,,0.0
