source_file,source_row,comment_id,post_id,comment_text,title_youtube,source_query,labeled_at,temperature_group
batch_62_1777697600.csv,1045,UgzP-BSHJQBGtdoT7G94AaABAg,wneX5-M07TA,The drumming... Insane,FKJ & Yussef Dayes - Live From The Greenhouse,live session performance,2026-05-03T02:48:18.164604+00:00,1.0
batch_109_1777697923.csv,381,UgwY559O5yMTGpRREP54AaABAg,K1KI2Mk3bVw,"hear me out here: Slowik is Osiris.<br>-he is separated from the world by a body of water, that requires a boat to get to him.<br>-one of his attributes (specialties) is fish.<br>-he knows exactly why everyone must die, and he&#39;s passing judgement for that.<br>-one of the presents is sacrificed to him.<br><br>-the actual festivity to Osiris involves a mock battle. The movie features a short chase.<br>-he knows that Margot shouldn&#39;t be there, he can&#39;t do anything to change it, but he does let her go when she finds the way out.",What THE MENU Is Really About,movie analysis,2026-05-02T22:29:55.526714+00:00,1.0
batch_256_1777698993.csv,717,UgyJWUcEkLnfLBRpePZ4AaABAg,MYd5IbxBZXU,The house she is moving out of in this video is the house from Hello.  Check it out and see the parallels.,Rapper FIRST time REACTION to Adele - Easy On Me! WOW...,Adele reaction,2026-05-03T05:28:31.219542+00:00,1.0
batch_136_1777698125.csv,914,UgyNoX32Bri2rGXsH8V4AaABAg,pSiMOGvzIyQ,I literally got into this show like 3 days ago and binged it within a day and loved it and now I can’t WAIT for the next season ❤,“My Life with the Walter Boys” Cast Take A Co-Star Test,cast interview movie,2026-05-03T03:52:48.864781+00:00,1.0
batch_13_1777697243.csv,133,Ugx9ign8t0QMOnNIEIN4AaABAg,KPpouY3N6Vs,I freaking love the UK&#39;s crowd. If I was an artist the s where I&#39;d always go❣️,Roddy Ricch - The Box (Wireless Festival 2022),live concert performance,2026-05-03T04:16:20.968286+00:00,1.0
batch_102_1777697873.csv,203,UgxI8W0moX38Y6diHeB4AaABAg,ccjasf80_dw,சிலுக்கு அப்படிங்களா நமிதா அப்படின்னு சொல்லாத 😅😅,KARA review by prashanth,movie review,2026-05-02T21:20:17.402580+00:00,1.0
batch_311_1777699438.csv,1101,UgyLCx-RukZ_kV3cUNp4AaABAg,QczgvUDskk0,The best final: <br>Maybe you&#39;re just not the one<br>Or maybe you&#39;re just plain...dumb!<br>Lindas palavras!!!!😁😄❤👍,Beyoncé - Why Don't You Love Me,Beyonce official music video,2026-05-03T04:35:55.521366+00:00,1.0
batch_20_1777697295.csv,1141,Ugzn0srOvXQZhbvWHsh4AaABAg,KKlxrbpa9RU,tublid   kiisu  miiisud   super  lahnguid   voidava   asssad,The Chicks - Top of the World Tour | Full Concert,live concert performance,2026-05-03T05:45:33.842350+00:00,1.0
batch_11_1777697228.csv,867,UgyFxaWCaCs-MM5R1xN4AaABAg,Fpn1imb9qZg,A Coldplay concert is a singular experience in a life,Coldplay - A Sky Full Of Stars (Live at River Plate),live concert performance,2026-05-03T00:39:46.947647+00:00,1.0
batch_248_1777698928.csv,73,Ugz5XibgBW9AF6J4vf14AaABAg,DRuVbDg297k,A voz mais perfeita que já vi.,Adele - Skyfall (Live at Weekends With Adele) (HQ VINYL AUDIO),Adele live performance,2026-05-03T03:51:21.567974+00:00,1.0
batch_134_1777698108.csv,404,UgyrMTvoQwWyNHilZvF4AaABAg,sRE1GjWOCVk,Dylan is literally Styles,"""Are you the little boy from Love Actually?!"" The Maze Runner cast on fans, parties and bad tattoos.",cast interview movie,2026-05-03T03:27:53.559028+00:00,1.0
batch_79_1777697718.csv,453,UgyqDAoxKTJcmYT1_k94AaABAg,Vm8lcrmOjKA,They were too smooth with it. They had soul for real,Bee Gees - Too Much Heaven - REACTION COMPLILATION,reaction to music video,2026-05-03T05:56:38.273749+00:00,1.0
batch_307_1777699410.csv,1121,UgjG9dcZKjFBH3gCoAEC,VBmMU_iwe6U,"I simply love this song. It is so powerful ! I can&#39;t stop dancing :)) and I do consider myself a feminist : women should be equal to men ! Go get them Beyonce ;) PLus, the video is wooow ! I make some funny videos myself but this one is just amazing! can&#39;t love this one! Love you! :*",Beyoncé - Run the World (Girls) (Official Video),Beyonce official music video,2026-05-03T03:51:07.730527+00:00,1.0
batch_72_1777697671.csv,812,UgxnfX0m2CpkFD0wXzp4AaABAg,ckpiyY38VU8,Girl I wish that I had it like you because mine’s always puffy and it’s like always in my face,REACTING TO MY OLD MUSIC VIDEOS!!! **cringe**,reaction to music video,2026-05-03T04:42:46.182983+00:00,1.0
batch_103_1777697882.csv,670,UgxOVI63B5c9X50z1yV4AaABAg,S8A1H5AwzyQ,Did anyone laugh out-loud when Mike said “early 30’s”?  Lol,What Are These Movies?!? / Whistle (2025) Movie Review,movie review,2026-05-02T21:33:07.714343+00:00,1.0
batch_250_1777698944.csv,316,UgyJOc8-QR7Cl4CIzDR4AaABAg,q2gCMx8Jabg,Love her ❤️,Rolling In The Deep by ADELE----(Live at Royal Albert Hall),Adele live performance,2026-05-03T04:16:18.145977+00:00,1.0
batch_307_1777699410.csv,692,UgxTABk4NlcTNAwV5t14AaABAg,ViwtNLUqkMY,Don&#39;t understand how that Beauty could choose that guy 😮b,Beyoncé - Crazy In Love ft. JAY Z,Beyonce official music video,2026-05-03T03:47:06.143963+00:00,1.0
batch_117_1777697978.csv,487,UgwMmH5f9okdBq35itd4AaABAg,03tqbpFgiWI,"Favorite line: Michael Jackson was not basic 101 anything (<a href=""https://www.youtube.com/watch?v=03tqbpFgiWI&amp;t=450"">7:30</a>).",Michael - Movie Review,movie analysis,2026-05-03T00:04:36.368691+00:00,1.0
batch_145_1777698198.csv,870,UgwbWM5vxGYSb3Rbz7B4AaABAg,qGzzzIgxrec,"CAnnery, Moore and Brosnan are best for me. Aside from being good looking and well known actors they have charisma  that fit to portray as James Bond. The quite villanous  face of Cannery and Brosnan added more to the recipe.","Every James Bond Movie Budget vs Box Office: 25 Films, 1 Flop",box office flop movie,2026-05-03T05:38:21.311563+00:00,1.0
batch_76_1777697697.csv,1189,UgzkwF2gy4GBFB6tAbZ4AaABAg,IhNUGIVa8Rk,What MAKES this Song and SINGER EVEN MORE BEAUTIFUL is that he did not change the ORIGINAL SOUND OF THIS SONG. Many Singers tend to change it and we only want to hear the original song &amp; music as it first came out and became a hit. Not sure why musicians change it but we prefer the original sound.,Procol Harum - Whiter Shade Of Pale - REACTION COMPLILATION,reaction to music video,2026-05-03T05:28:01.064516+00:00,1.0
batch_188_1777698507.csv,306,UgxXWx69kga7KeMokxV4AaABAg,t9uYJbLgEZ8,Congratulations on your engagement Nikki! So happy for you!,"""Uglies"" Is The Worst Movie On Netflix",worst film analysis,2026-05-03T03:34:17.542734+00:00,1.0
batch_15_1777697256.csv,951,Ugwpi9mQ6MJU0IG3x5h4AaABAg,7dp4GLm7sgo,How Charles and Hillary look in each other’s eyes and play the part is amazing.   Love these 2!,Lady Antebellum - Need You Now (Live),live concert performance,2026-05-03T04:46:39.719027+00:00,1.0
batch_76_1777697697.csv,1094,Ugz6gB7hb7p5ZUB9RlB4AaABAg,IhNUGIVa8Rk,This isn’t just music. This is art - a masterpiece.,Procol Harum - Whiter Shade Of Pale - REACTION COMPLILATION,reaction to music video,2026-05-03T05:27:07.774951+00:00,1.0
batch_147_1777698212.csv,106,UgyozRkK-1veGJA-aml4AaABAg,j71TYkgHuig,To even suggest that Tenet is a “flop” is just stupid.,"Every Nolan Movie Budget vs Box Office: 12 Films, 1 Flop",box office flop movie,2026-05-03T05:52:55.353363+00:00,1.0
batch_245_1777698907.csv,792,UgyO6wzoNb044GX1wOd4AaABAg,DDWKuo3gXMQ,hopefully for All G&#39;s..😀,Adele - When We Were Young (Live at The Church Studios),Adele live performance,2026-05-03T03:25:27.117308+00:00,1.0
batch_115_1777697966.csv,165,UgwbIfWoJi8J9wINfZt4AaABAg,LK3ekQcenHw,Tom Cruise &gt; tom hanks,Collateral | The Moral Of The Story (Film Analysis),movie analysis,2026-05-02T23:40:16.085501+00:00,1.0
batch_187_1777698501.csv,922,UgzYKC5nIM6XkBizsHB4AaABAg,UgOKychqL80,"This sounds like that one Goosebumps book called: Say Cheese and die! It basically is about a couple of kids that find an old camera and take pictures of people, but they die or disappear into the photo lol",SELFIE MAN - A Horror Movie So Bad It Hurts,worst film analysis,2026-05-03T03:28:45.783248+00:00,1.0
batch_148_1777698219.csv,903,Ugxv71T9xxxcBn0LXiR4AaABAg,TJRzOhzHurQ,Adipurush is a big time financial scandal 😊,10 Flop Bollywood Movies With Ridiculously High Budgets,box office flop movie,2026-05-03T06:12:12.322147+00:00,1.0
batch_257_1777699001.csv,445,UgyO6pbmJyFCzkaQJrp4AaABAg,w6i3o0-8I2g,I was waiting for Adele to show up in this channel. You guys did not disappoint.,FIRST TIME HEARING Adele - Rolling in the Deep (Official Music Video) REACTION,Adele reaction,2026-05-03T05:35:32.371482+00:00,1.0
batch_125_1777698036.csv,81,UgxcxxqOAf5syOarL6x4AaABAg,GsdfBDGdgNU,I&#39;m so happy to see him doing this again. He made mistakes as we ALL DO cuz he&#39;s human but he&#39;s a great actor.,Will Smith Behind the Scenes Upcoming Movie #willsmith,behind the scenes movie,2026-05-03T01:27:35.871416+00:00,1.0
batch_117_1777697978.csv,787,UgwMq4Ofz5xjQW9-OaR4AaABAg,03tqbpFgiWI,"Update, saw last night. If you dig the grooves see it in the theater. They show full length songs.",Michael - Movie Review,movie analysis,2026-05-03T00:07:12.982008+00:00,1.0
batch_147_1777698212.csv,796,Ugz-bbNv8dsFt7hE9dp4AaABAg,R-0-2r58qfk,I played Resident Evil wrong. Always had a surplus of stuff since I would evade any fight I could not comfortably knife through. Kind of funny in the original game you can actually run around basically every enemy,Biggest Box Office Bombs Of 2021,box office flop movie,2026-05-03T05:59:34.411717+00:00,1.0
batch_254_1777698976.csv,1029,UgxaoW0v5jhEeRZvpjZ4AaABAg,kkFmaCTRb6w,Esto es espectacular 😍,Adele - Rolling In The Deep (Live on Letterman),Adele live performance,2026-05-03T05:09:37.063521+00:00,1.0
batch_311_1777699438.csv,248,UgykEMbA-rphEON1zTx4AaABAg,rNM5HW13_O8,The song is almost as old as me 😭😭😭,Beyoncé - Diva,Beyonce official music video,2026-05-03T04:27:56.935611+00:00,1.0
batch_142_1777698176.csv,974,Ugxp9KR2myVy4HcAxQB4AaABAg,gBpeZ2zPlzc,It’s a pretty good movie better then that him movie,Predator Badlands is a Box Office FLOP for Disney!,box office flop movie,2026-05-03T05:02:36.865939+00:00,1.0
batch_110_1777697931.csv,1114,UgzFoyUJw0KwrDd4Fvd4AaABAg,aXZF1RrY9U8,There’s a criterion collection edition too 🥳🥳,This film led to the death of its director 🎬 #cinema #filmtok #cinematography #stalker,movie analysis,2026-05-02T22:56:30.965970+00:00,1.0
batch_315_1777699468.csv,519,UgycjDJHVKEAh8jchB14AaABAg,JXmUYdOVJtc,I wish i could tell him this... RIP babe<br>Missing u every second of every minute of every hour of everyday. I am that broken hearted girl.,Beyoncé - Broken-Hearted Girl (Video),Beyonce official music video,2026-05-03T05:15:53.758922+00:00,1.0
batch_187_1777698501.csv,361,Ugy1vfHrF1ePqvUoT3J4AaABAg,D688OCYjmZE,So much of this movie is just stock footage with shitty alien machines added to them. Definitely recognized a Canaduan wildfire in some scenes,The WORST MOVIE of the year and it's not even close - War of the Worlds (2025),worst film analysis,2026-05-03T03:23:26.185252+00:00,1.0
batch_71_1777697665.csv,653,UgwfZYpJti_EwPMcOtJ4AaABAg,VEOM7z3eafU,"During this time, Lynne, Harrison, Petty and Orbison all worked with each other on each of  their solo works.","THIS HAD ME TEARING UP!!! First Time Reaction to The Traveling Wilburys - ""The End Of The Line""",reaction to music video,2026-05-03T04:29:13.233658+00:00,1.0
batch_72_1777697671.csv,780,UgzseEpkFVQSwvj7ySd4AaABAg,ckpiyY38VU8,Girl the second one when i was a kid i usted to here this song and i always wondered who made it and it wass you omg girl i love this song so much I’m not joking,REACTING TO MY OLD MUSIC VIDEOS!!! **cringe**,reaction to music video,2026-05-03T04:42:28.561744+00:00,1.0
batch_3_1777697150.csv,411,UgwoqMo1cnmwRprja-x4AaABAg,VoaZizY0TEM,Very nice,Spotify Hits 2026 - Trending Pop Hits 2026 🎧  Top Music 2026 Playlist 🎵 Latest Songs 2026,trending hit playlist,2026-05-03T02:53:26.459135+00:00,1.0
batch_315_1777699468.csv,1024,Ugy49z8mQ_NBP8NDmtx4AaABAg,Vwl746w-z0A,We need to pray she doesn’t see or hear about this,"Beyoncé, Experience Live Concert",Beyonce live performance,2026-05-03T05:20:43.616537+00:00,1.0
batch_107_1777697910.csv,538,UgyFZAc4rB8JATCiyCd4AaABAg,RoldOz5YyAw,"I saw Jaws (ruined me ever being able to swim without panicking again, even in a pool) in the theater as a little kid. I also saw poltergeist, Star Wars, ET, Raiders of the Lost Ark, etc in movie theaters. I am so glad I got to experience that. When the theaters switched from film to digital projection and smaller theaters, I didn’t see any reason to go to the movies when I could be more comfortable at home watching on my own sofa while eating what I wanted and not having my seat kicked or having to listen to the person behind me unwrap hard candy (this actually happened the last time I went to a movie.) Especially as movie tickets cost so much, and the quality sucks. Those imax movies are probably the only reason to leave one’s house to go to a movie, and they’re not my bag.",Why The Movies Don't Feel The Same Anymore,movie analysis,2026-05-02T22:12:28.851944+00:00,1.0
batch_185_1777698490.csv,1078,UgwYhgqi4AF3KAvasJp4AaABAg,Y1YhySIJWc4,"“There’s a special mention about how important privacy and data is”<br><br>Pretty ironic message coming from a company that collects, buys, and sells as much data as Amazon does 😂",This is Actually the Worst Movie I've Ever Seen,worst film analysis,2026-05-03T03:07:18.684478+00:00,1.0
batch_192_1777698535.csv,310,UgwAKCZxMhXYEqaoxlF4AaABAg,WwowcgQylNg,My ex deeply loved scary movies. She forced me to watch them and if I said something like &quot;this is stupid&quot; she would castrate me on site.,"The Bride! The Worst, Most Evil Movie of the Year",worst film analysis,2026-05-03T04:20:23.929385+00:00,1.0
batch_73_1777697678.csv,719,UgyRH7qfx9WVBn2v3HF4AaABAg,NmagltT0GHg,"<a href=""https://www.youtube.com/watch?v=NmagltT0GHg&amp;t=91"">1:31</a> You had me in stitches 🤣🤣🤣🤣🤣",Karen Shows Me: Queen - Fat Bottomed Girls (Official Video) | FIRST TIME REACTION,reaction to music video,2026-05-03T04:51:42.590265+00:00,1.0
batch_146_1777698206.csv,867,Ugy0P6l8b8M8wJLrXmJ4AaABAg,j9IA0ysWslY,Nhi bhai purse he nhi hai 😂😂😂,This Movie Earned ONLY ₹2000 in Box Office - Most FLOP Movies in Cinema History #shorts,box office flop movie,2026-05-03T05:49:49.575510+00:00,1.0
batch_139_1777698151.csv,347,UgwobUjs1kGvXVsgc8V4AaABAg,ZLLyS8OBbQU,I love Kitty and minoh 😊 this is my favorite couple😊,"‘XO, Kitty’ Cast Answers Fan Mail | InStyle",cast interview movie,2026-05-03T04:24:57.056975+00:00,1.0
batch_64_1777697613.csv,246,UgxDs0366NEQJhcM4-54AaABAg,-EzlAitDjQU,"Love from Nigeria 🇳🇬 black sherif motivates a lot , no bad song",Black Sherif - A Grand Live Performance,live session performance,2026-05-03T03:03:27.334543+00:00,1.0
batch_107_1777697910.csv,434,UgxAoLAscOz7BH2FLR14AaABAg,RoldOz5YyAw,"My mom had the entire trajectory of her life changed by watching the exorcist. She became a deeply fearful Christian and bought into the satanic panic 100%, which in turn had a huge impact on my life and relationship with her. It felt crazy watching the movie later in life, after learning so much about the satanic panic and hearing how the movie effected her, and just sitting there as the puzzle pieces all fell together like “oh 🙃”",Why The Movies Don't Feel The Same Anymore,movie analysis,2026-05-02T22:11:36.930443+00:00,1.0
batch_192_1777698535.csv,532,Ugx9XeOaYAnd9Acarth4AaABAg,DygiVD2YKVQ,Let me start this video by admitting that I have eaten ice cream sstraight from the large carton like that more times than is natural.,Queen Sized is the Worst Fat Movie of All Time,worst film analysis,2026-05-03T04:22:30.025275+00:00,1.0
batch_149_1777698229.csv,769,UgwI-75V8Kd_ESaFv2l4AaABAg,86FyYciEHvg,"“Mirror, mirror, on the wall, who else can’t get enough of this glorious downfall?”","Snow White is a Historic FLOP, and That's a Good Thing",box office flop movie,2026-05-03T06:22:10.841309+00:00,1.0
batch_130_1777698074.csv,193,Ugwxf7cCUaHXU0zwwUF4AaABAg,4OK0nnxG6dU,"What a fantastic bunch of thoughtful men. Very nice to see the interactions between them, and how relaxed they appeared to be. Wish my workplace conversations were more like that 😁","Adam Sandler, Dwayne Johnson, Jacob Elordi, Michael B. Jordan & More at the THR Actor Roundtable",cast interview movie,2026-05-03T02:41:01.905742+00:00,1.0
batch_101_1777697866.csv,379,UgxP4obppw1dduUF1h14AaABAg,L4vGEL74WDM,Sanju Baba ko koi to rok lo😭😭🙏🏻🙏🏻,Raja Shivaji Movie Review,movie review,2026-05-02T21:13:16.515034+00:00,1.0
batch_309_1777699424.csv,28,UgzULOjgpbYuak_iZlJ4AaABAg,4S37SGxZSMc,“Don’t ever disappoint yourself” - Beyoncé,"Beyoncé - Me, Myself and I (Video Version)",Beyonce official music video,2026-05-03T04:03:32.536193+00:00,1.0
batch_128_1777698061.csv,421,UgzzAH6vbLsfUWquGil4AaABAg,db6gAI_vLSE,So much detailing 👏🙏❤️👍hats of creative team.. ❤️🙏it&#39;s really really beautiful 😻,Behind the Scenes: Inside a virtual movie production set with DJI Ronin 2 🎬 @thecinemajunkies,behind the scenes movie,2026-05-03T02:04:58.420212+00:00,1.0
batch_197_1777698567.csv,134,Ugw5cC-VSpWETXdhP_V4AaABAg,fnGRjwAst7o,“And arthur’s like-“<br><b>yOuTuBe PrEmIuM rEmoVeS iNtErUPpTiOnS</b>,Aquaman - The Worst Superhero Movie Ever Made?,worst film analysis,2026-05-03T05:16:52.759002+00:00,1.0
batch_81_1777697731.csv,639,UgwU8JTUTKMecPwUQAN4AaABAg,Zj8tTezkpNs,"when you make something with your heart, people will accept it with their heart ❤️",Bee Gees - How Deep Is Your Love - Reaction Compilation,reaction to music video,2026-05-03T06:23:33.099237+00:00,1.0
batch_102_1777697873.csv,728,UgyuQaq-pAtoyEmt1Yd4AaABAg,EoMJEcS2oPI,One liner review about this movie...<br>It&#39;s like the other 2 guys sitting in car....&quot;nirvikaaratha&quot;,Patriot Malayalam Movie Review | Mammootty - Mohanlal - ,movie review,2026-05-02T21:24:40.576178+00:00,1.0
batch_141_1777698166.csv,884,Ugz3opao4Ec4PP87Kyd4AaABAg,yeU3wirx7F0,Horrendous film,The Bride! Is a Box Office DISASTER | Stunning Brave Feminist FLOP Sends Audience Members FLEEING!,box office flop movie,2026-05-03T04:52:07.767199+00:00,1.0
batch_142_1777698176.csv,454,UgzeDYcihUPR80LdfVJ4AaABAg,WugPMYLRaec,It’s the GOOFY movie,Biggest Movie Flops Ever,box office flop movie,2026-05-03T04:57:36.535553+00:00,1.0
batch_65_1777697621.csv,695,UgwFUX5gDAI9d1druO14AaABAg,P_vI3FV1H4U,The 90s was such a magical era.<br>Gone but not forgotten.x,Weezer - The Blue Album LIVE | Spotify THIRTY - The 30th Anniversary,live session performance,2026-05-03T03:19:00.399635+00:00,1.0
batch_249_1777698936.csv,530,UgweQ2u7e2h9g_MNfl54AaABAg,Bw1G-G0tZLA,I love you adele.,Adele “Someone Like You” LIVE at BST Hyde Park London 7/1/22,Adele live performance,2026-05-03T04:07:04.175535+00:00,1.0
batch_145_1777698198.csv,188,Ugy5AAqMKzjUxVDuJUh4AaABAg,mIQlmyr1XWs,"You are looking at the economics wrong.  On average, a major studio film has an advertising budget roughly equal to the production budget.  And the studio only get half of the box office with the theater keeping the other half.  So a film has to make at the box office 4 times the production budget in order to break even during the initial run.  Now, or course there is some give here, as the studio makes more downstream of the box office (VOD, streaming licensing, and in a prior era VHS sales),  But for the original movie, there were no obvious ancillary income streams (before VOD, VHS, or obviously streaming) other than it randomly running on UHF channel.  I think you have it count the triangle movie as a wash - not a flop, but it barely made money when the full accounting is considered.","Every Star Trek Movie: Budget vs  Box Office - 13 Films, 1 Flop",box office flop movie,2026-05-03T05:31:52.770604+00:00,1.0
batch_5_1777697168.csv,313,UgwqITAJ14OksFUQWLh4AaABAg,rUEgrdDk0N8,Good,Top 5 Most Popular Phonk Songs of 2025 part-2 🔥 | Viral TikTok & Spotify Hits,trending hit playlist,2026-05-03T03:15:43.640836+00:00,1.0
batch_17_1777697272.csv,984,UgwWopp17vntWj15Onl4AaABAg,WEXw1_T1Ft0,"That f ing solo on Tompkins Square Park is a beast, could be extended a bit for live but damn it&#39;s powerful",Mumford & Sons - Live 2019 [Full Set] [Live Performance] [Concert] [Complete Show],live concert performance,2026-05-03T05:09:23.635409+00:00,1.0
batch_250_1777698944.csv,1233,Ugwn0PebDhWNQ1zTPOB4AaABAg,XfzpYcwiUrA,Imagine a tiny desk concert with Freddy Mercury.,Adele: NPR Music Tiny Desk Concert,Adele live performance,2026-05-03T04:24:59.364186+00:00,1.0
batch_311_1777699438.csv,669,Ugz0KN9cK0t1bUMwHMV4AaABAg,RioOJ7dZxuw,learning EVERY move to this was sooooo much fun 😭😭,Get Me Bodied (Extended Mix),Beyonce official music video,2026-05-03T04:31:55.229915+00:00,1.0
batch_128_1777698061.csv,856,UgyRonU5MFc5NDALfWJ4AaABAg,WFdD5r2v9H8,Behind the scenes Cameraman so funny yr 🤪😂😂,Bollywood Movie Shooting Behind The Scenes | Action Shooting Kaise Hoti Hai #shorts #youtubeshorts,behind the scenes movie,2026-05-03T02:08:59.322543+00:00,1.0
batch_102_1777697873.csv,907,UgyowDl1IsWJh_a6Js54AaABAg,EoMJEcS2oPI,No coments 🤣മമ്മൂട്ടി 😂,Patriot Malayalam Movie Review | Mammootty - Mohanlal - ,movie review,2026-05-02T21:26:09.746268+00:00,1.0
batch_103_1777697882.csv,617,UgxwUlAUdSoDR2Eu2Wl4AaABAg,S8A1H5AwzyQ,They&#39;re money laundry movies.,What Are These Movies?!? / Whistle (2025) Movie Review,movie review,2026-05-02T21:32:40.134289+00:00,1.0
batch_261_1777699039.csv,186,UgyqkN9XtFsogKFwjBp4AaABAg,lbwCGIhVjHk,You have to watch Hello. Years later sh did Easy On Me same house many years later. Would love your interpretation. Her fans believe an apology to her son for her break up. Video amazing,First Time Reaction | Adele - Rolling in the Deep (Official Music Video) THE PERFECT SONG??,Adele reaction,2026-05-03T06:21:00.003980+00:00,1.0
batch_109_1777697923.csv,65,UgwE0IExpOo_oBVP85B4AaABAg,K1KI2Mk3bVw,"come to think of it, this is basically Willy Wonka and the Chocolate factory but adult",What THE MENU Is Really About,movie analysis,2026-05-02T22:27:16.261043+00:00,1.0
batch_103_1777697882.csv,895,UgwgQLA092IIf2sDwxJ4AaABAg,Z2Y83s4bRH8,When the review is more entertaining than the movie,Apex - Movie Review,movie review,2026-05-02T21:35:01.278696+00:00,1.0
batch_69_1777697649.csv,43,UgwZGrsG-nV3gdYfmvh4AaABAg,A6R-XbM5V0Q,"&quot;Foreigner writes cool, calculated hits.&quot; - Gene Simmons, Bassist for KISS (when hearing this song)",Foreigner - I Want To Know What Love Is - Reaction Compilation,reaction to music video,2026-05-03T03:58:29.220999+00:00,1.0
batch_320_1777699504.csv,85,UgxGMcIE2ElWC9quwAV4AaABAg,jiGmdxH_53U,"<a href=""https://www.youtube.com/watch?v=jiGmdxH_53U&amp;t=158"">2:38</a>",Beyoncé - XO live (The BRIT Awards 2014),Beyonce live performance,2026-05-03T06:08:19.656323+00:00,1.0
batch_141_1777698166.csv,433,UgzabTGkJc-x9dYQgKZ4AaABAg,-fa-yjY1N4w,You’re right. I honestly forgot this movie existed,The Box Office Flop You've Never Heard Of,box office flop movie,2026-05-03T04:47:49.459780+00:00,1.0
batch_187_1777698501.csv,288,UgymPtID_xl8aWh0tvV4AaABAg,D688OCYjmZE,"Now do Red Sonja. Best part is when they give her a chainmail bra and loin cloth, then she demands better armor, so she comes out in a chainmail bra and loin cloth...with shoulder pads. Awesome.",The WORST MOVIE of the year and it's not even close - War of the Worlds (2025),worst film analysis,2026-05-03T03:22:44.452684+00:00,1.0
batch_22_1777697309.csv,176,UgzEbSW3WvKMFrl1YlZ4AaABAg,fezKpDFKf5U,this is the sadest song that <br>edsheeran has made,Ed Sheeran - Perfect (Live from the Mathematics Tour 2024),live concert performance,2026-05-03T05:58:51.778981+00:00,1.0
batch_80_1777697723.csv,256,UgyAPdROUIcOqD6G_jR4AaABAg,ftgrXABMU9A,You really should break down the entire album. Every song on it is really good.,"My First Time Hearing ""Radar Love"" And What Did I Walk Into?",reaction to music video,2026-05-03T06:08:05.278640+00:00,1.0
batch_12_1777697236.csv,537,UgzRVdgeEV9qTLo-I-l4AaABAg,3DcoC8p9az8,Someone in 2026??,Dua Lipa - Training Season (Live from the Royal Albert Hall) [Official Performance Video],live concert performance,2026-05-03T02:21:31.869868+00:00,1.0
batch_75_1777697690.csv,862,UgzftsRRRU0w99wClHd4AaABAg,NIHksnv7ucw,the 80s and 90s and early 2000s was such a special time,"Supercut of Youtubers reacting to Evanescence's ""My Immortal""",reaction to music video,2026-05-03T05:14:22.629242+00:00,1.0
batch_103_1777697882.csv,178,UgyGzDPKqrLPS9rhuzF4AaABAg,oh0jtVofooA,“Is snakes out here dis big??!!”<br>Last I thought of this film was when it was referenced in the Hitman comics.,Anaconda (2025) - Movie Review,movie review,2026-05-02T21:28:59.958914+00:00,1.0
batch_194_1777698548.csv,1068,Ugw2N1cd4JNOniHcvDt4AaABAg,2BnpyPKtgGE,The fact that you felt absolutely nothing WHILE HIGH AS FUCK shows just how soulless this movie actually is lmao,The Worst Movie Of 2026 Is Already Here,worst film analysis,2026-05-03T04:50:04.660972+00:00,1.0
batch_186_1777698495.csv,775,UgydjNZoYUhW0DGqbe94AaABAg,ckmiO50anfg,"Not educating boys about intercourse until another 10 years pass, and girls another 30 years, sets up a world where young straight men can only really engage in intercourse with women about twice their age.",Click: The Worst Movie | Big Joel,worst film analysis,2026-05-03T03:15:50.131390+00:00,1.0
batch_72_1777697671.csv,526,UgzJkJ263Ak-kQ208SZ4AaABAg,kL0cdzwHITg,"This song is so personal to me, not just because I’m a Seattle area kid but for the one who got away, I still to this day think about her, she was my best friend through out high school and I didn’t realize what was there until she moved away. This song always makes me think about her.",Pearl Jam - Black  (Unplugged) - Reaction Compilation,reaction to music video,2026-05-03T04:40:05.590323+00:00,1.0
batch_76_1777697697.csv,1241,Ugw9pjF5Dbo2V07ZwAt4AaABAg,IhNUGIVa8Rk,For a long time this was my favourite song.,Procol Harum - Whiter Shade Of Pale - REACTION COMPLILATION,reaction to music video,2026-05-03T05:28:30.232882+00:00,1.0
batch_253_1777698970.csv,114,UgxgTsx_6Zlv9C8CF4x4AaABAg,bsFCO8-oCEQ,I don&#39;t think in even coming generations anyone can match the intensity of her great and soulful voice. Her voice hits the soul and makes you cry. Her songs and voice reflects her pure soul and heart. I love you Adele for being who you are and giving us healer songs.,Adele - Turning Tables (Live at The Royal Albert Hall),Adele live performance,2026-05-03T04:50:28.778270+00:00,1.0
batch_192_1777698535.csv,341,UgxQslhlnnF8_wYJVvF4AaABAg,WwowcgQylNg,I have a new found understanding for the witch burnings.,"The Bride! The Worst, Most Evil Movie of the Year",worst film analysis,2026-05-03T04:20:42.367928+00:00,1.0
batch_63_1777697606.csv,325,Ugz4Q10CGaDFBM1Hu714AaABAg,Mhjx-cM6hzw,Rema is H.I.M. 🔥🔥🔥,Rema - Calm Down (Live Performance at Glitch Africa Takeoff Session),live session performance,2026-05-03T02:52:48.082343+00:00,1.0
batch_111_1777697938.csv,815,UgyKDpzJaK5lft0wIzd4AaABAg,nmqr2lc5Svc,really like how you used the word &quot;unwinding&quot; to describe this film,Is New Horror Movie Hokum Actually Scary?... Spoiler Free,movie analysis,2026-05-02T23:04:51.769951+00:00,1.0
